date,XA,XB,XC,XD,XE,XF,XG,XH,XJ,XK,XL,XM,XN,XP,XQ,XR,XS,XT,XU,XV,XW,XY,XZ,ZA,ZB,ZC,ZD,ZE,ZF,ZG
2021-04-30 14:05,399.82,349.105,323.19,251.55,230.62,235.19,234.04,221.225,233.24,239.67,227.05,196.315,185.525,153.005,153.57,163.41,132.765,154.4,133.09,131.68,141.295,139.665,103.335,74.69,62.435,50.51,53.87,57.365,57.68,52.94
2021-04-30 14:10,399.73,349.34,323.425,251.55,230.635,235.25,234.295,221.35,233.35,239.74,227.21,196.385,185.64,153.24,153.61,163.4,132.8,154.55,133.03,131.715,141.435,139.66,103.34,74.685,62.44,50.53,53.875,57.395,57.675,53.1
2021-04-30 14:15,400.04,349.76,323.55,251.535,230.73,235.33,234.105,221.665,233.48,239.73,227.47,196.58,185.63,153.39,153.765,163.355,132.85,154.765,133.12,131.72,141.405,139.7,103.44,74.7,62.51,50.55,53.935,57.39,57.7,53.09
2021-04-30 14:20,399.97,349.82,323.465,251.48,230.73,235.35,233.99,221.785,233.59,239.95,227.23,196.655,185.555,153.47,153.64,163.33,132.575,154.78,133.1,131.575,141.555,139.75,103.5,74.695,62.49,50.55,53.955,57.315,57.68,53.09
2021-04-30 14:25,400.15,350.1,323.69,251.87,230.845,235.46,234.23,221.86,233.82,240.055,227.32,196.52,185.83,153.36,153.72,163.3,132.705,154.86,133.165,131.86,141.64,139.81,103.38,74.7,62.445,50.615,53.965,57.3,57.715,53.195
2021-04-30 14:30,399.815,350.065,323.73,251.9,230.805,235.44,234.335,221.975,233.875,240.065,227.505,196.4,185.89,153.47,153.75,163.17,132.68,154.84,133.16,131.88,141.65,139.805,103.395,74.635,62.485,50.6,53.925,57.235,57.635,53.115
2021-04-30 14:35,399.89,349.86,323.7,251.89,230.71,235.38,234.17,222.01,233.555,240.25,227.495,196.605,185.95,153.345,153.73,163.11,132.66,154.78,133.19,131.895,141.72,139.725,103.41,74.63,62.47,50.59,53.9,57.215,57.65,53.17
2021-04-30 14:40,399.98,349.59,323.76,252.17,230.74,235.39,234.385,222.11,233.785,240.37,227.39,196.79,186.125,153.31,153.725,163.115,132.73,154.885,133.19,132.045,141.8,139.83,103.545,74.59,62.5,50.635,53.92,57.22,57.65,53.18
2021-04-30 14:45,399.88,349.51,323.36,252.15,230.47,235.28,234.34,222.145,234.11,240.225,227.21,196.53,185.94,153.155,153.7,162.94,132.72,154.785,133.045,132.05,141.835,139.74,103.41,74.52,62.48,50.63,53.89,57.195,57.605,53.165
2021-04-30 14:50,399.865,349.44,323.34,252.065,230.365,235.49,234.4,222.35,234.23,240.0,227.24,196.54,186.085,153.36,153.73,162.97,132.69,154.74,133.08,131.97,142.0,139.83,103.555,74.495,62.415,50.68,53.94,57.2,57.635,53.23
2021-04-30 14:55,399.545,349.255,323.14,252.02,230.19,235.355,234.155,222.205,234.07,239.875,227.03,196.3,185.91,153.27,153.62,162.875,132.58,154.715,133.105,131.86,141.805,139.87,103.43,74.47,62.335,50.68,53.92,57.15,57.645,53.22
2021-04-30 15:00,399.63,349.31,323.295,252.035,229.865,235.31,233.98,222.3,234.075,239.87,226.94,196.315,185.81,153.3,153.625,162.695,132.47,154.7,133.0,131.87,141.82,139.74,103.385,74.46,62.39,50.69,53.93,57.1,57.63,53.245
2021-04-30 15:05,399.665,349.09,323.2,251.94,229.79,235.32,233.93,222.225,233.9,239.99,227.025,196.17,185.685,153.3,153.675,162.75,132.325,154.59,133.03,131.64,141.83,139.77,103.355,74.405,62.42,50.69,53.925,57.18,57.64,53.26
2021-04-30 15:10,399.735,348.765,323.19,252.035,229.89,235.47,233.815,222.395,233.8,240.0,227.115,196.48,185.65,153.265,153.6,163.01,132.405,154.455,133.06,131.545,141.82,139.73,103.345,74.415,62.405,50.69,53.865,57.15,57.59,53.205
2021-04-30 15:15,399.82,348.46,323.105,251.945,229.785,235.36,233.75,222.545,233.54,240.145,227.15,196.485,185.735,153.08,153.54,163.075,132.35,154.44,133.06,131.48,141.87,139.735,103.29,74.465,62.365,50.7,53.905,57.2,57.65,53.22
2021-04-30 15:20,400.11,348.86,323.445,252.27,230.205,235.51,233.94,222.87,233.94,240.18,227.51,197.01,185.68,153.325,153.71,162.99,132.395,154.54,133.19,131.58,141.99,139.86,103.4,74.545,62.485,50.72,53.935,57.205,57.7,53.32
2021-04-30 15:25,400.07,349.17,323.59,252.565,230.11,235.59,234.205,222.985,234.07,240.445,227.795,197.0,185.88,153.49,153.92,163.165,132.4,154.705,133.24,131.67,142.085,139.955,103.52,74.565,62.54,50.73,53.975,57.275,57.72,53.355
2021-04-30 15:30,399.83,348.92,323.745,252.52,229.98,235.59,233.93,222.91,234.09,240.41,227.78,196.805,185.94,153.42,153.79,163.05,132.38,154.56,133.31,131.54,141.87,139.945,103.4,74.565,62.475,50.71,53.975,57.255,57.745,53.41
2021-04-30 15:35,399.5,348.955,323.62,252.22,230.05,235.55,233.98,223.1,233.93,240.38,227.79,197.05,185.78,153.44,153.93,163.075,132.46,154.475,133.18,131.65,142.05,139.88,103.375,74.6,62.495,50.725,53.95,57.28,57.785,53.265
2021-04-30 15:40,398.76,348.27,323.16,251.82,229.7,235.35,233.525,222.93,233.63,239.95,227.41,196.82,185.53,153.025,153.62,163.165,132.265,154.18,133.21,131.41,141.88,139.87,103.33,74.62,62.53,50.685,53.89,57.22,57.655,53.12
2021-04-30 15:45,399.27,348.62,323.84,252.15,230.115,235.81,233.84,223.285,233.94,239.855,227.97,197.305,185.85,153.395,153.93,163.26,132.43,154.295,133.3,131.505,141.94,139.91,103.475,74.7,62.58,50.775,53.965,57.275,57.76,53.035
2021-04-30 15:50,398.99,348.67,323.72,251.62,230.01,235.79,233.22,223.37,233.89,239.275,227.94,197.19,185.905,153.505,153.75,162.895,132.435,154.52,133.2,131.15,141.87,139.77,103.26,74.56,62.595,50.88,53.93,57.355,57.73,53.09
2021-04-30 15:55,398.8,348.13,323.44,252.12,230.2,236.005,233.7,223.03,234.21,239.57,228.07,197.105,185.98,153.34,153.83,162.62,132.54,154.63,133.285,131.44,141.88,139.88,103.05,74.37,62.48,50.93,53.95,57.56,57.825,53.11
2021-05-03 09:30,402.67,350.78,327.19,253.125,230.4,237.74,235.395,224.305,235.22,242.19,230.17,197.9,188.16,154.505,154.43,163.625,133.065,155.85,134.52,132.665,143.8,140.68,103.63,74.41,63.63,51.2,54.22,57.73,58.225,53.575
2021-05-03 09:35,402.57,350.9,327.1,252.155,228.76,236.86,234.585,224.46,236.39,242.655,230.27,198.13,188.14,154.62,154.515,163.15,132.88,156.11,134.47,132.605,144.185,140.735,103.64,74.45,63.63,51.255,54.17,57.47,58.11,53.78
2021-05-03 09:40,401.61,352.71,328.31,252.565,228.35,236.8,234.89,224.5,236.205,243.73,230.03,198.65,188.695,155.1,154.945,163.835,132.875,156.28,134.55,132.9,144.35,140.98,104.19,74.35,63.71,51.24,54.32,57.495,58.2,54.12
2021-05-03 09:45,402.65,352.43,328.61,252.445,228.255,237.44,235.37,224.6,236.65,244.13,229.68,198.435,188.43,155.48,155.3,164.27,133.275,156.38,134.895,133.14,145.05,141.33,104.34,74.645,63.495,51.36,54.465,57.48,58.26,54.215
2021-05-03 09:50,402.93,352.725,330.38,252.89,227.96,237.31,235.41,224.215,236.21,244.49,230.14,198.145,188.94,155.33,155.17,164.29,133.41,156.19,134.795,133.26,144.985,141.42,104.365,74.72,63.55,51.33,54.49,57.43,58.12,54.16
2021-05-03 09:55,402.78,353.14,329.86,253.21,227.26,237.35,235.23,223.84,235.69,245.21,230.03,198.2,188.53,154.98,155.04,164.44,133.1,156.015,134.91,133.21,145.1,141.38,104.64,74.81,63.605,51.235,54.53,57.42,58.16,54.24
2021-05-03 10:00,402.81,352.17,329.295,253.41,228.22,236.88,234.745,222.995,235.885,245.5,228.69,197.115,188.535,154.84,154.54,163.6,132.74,156.04,134.405,133.235,144.18,141.19,104.635,74.705,63.465,51.09,54.49,57.24,58.05,54.1
2021-05-03 10:05,403.28,351.87,329.565,253.69,228.79,237.06,235.06,222.675,234.855,246.33,228.34,196.96,188.715,154.84,154.26,163.585,133.16,155.96,134.29,133.52,144.225,141.27,104.64,74.925,63.42,51.115,54.46,57.2,58.065,54.2
2021-05-03 10:10,402.97,351.32,329.77,253.83,228.83,237.04,235.155,222.44,234.08,246.235,228.4,196.885,188.08,154.43,153.895,163.67,133.0,155.86,134.44,133.75,143.92,141.33,104.395,74.93,63.24,51.15,54.51,57.27,58.03,54.2
2021-05-03 10:15,403.07,351.28,330.06,254.155,229.15,237.42,235.655,222.45,234.595,246.09,227.3,196.66,188.11,154.38,153.83,163.73,133.405,155.95,134.47,133.875,143.895,141.56,104.34,74.9,63.25,51.15,54.53,57.245,58.01,54.22
2021-05-03 10:20,402.95,350.82,329.97,253.515,228.525,237.91,235.25,222.79,234.51,245.87,228.14,197.5,188.24,154.27,153.58,163.795,133.695,156.08,134.675,133.75,143.84,141.95,104.19,74.925,63.31,51.12,54.59,57.15,58.145,54.34
2021-05-03 10:25,403.25,351.14,330.03,253.73,228.11,238.05,234.96,222.665,234.37,246.035,227.66,197.39,188.055,154.12,153.77,164.04,133.88,156.22,134.81,133.84,143.93,142.225,104.05,74.97,63.26,51.09,54.62,57.22,58.065,54.29
2021-05-03 10:30,403.23,351.91,330.01,254.125,228.225,237.94,235.0,222.73,234.48,246.53,227.68,197.365,188.56,154.29,154.07,164.125,133.91,156.36,134.95,133.955,144.0,142.24,104.13,75.05,63.35,51.09,54.655,57.38,58.02,54.27
2021-05-03 10:35,403.25,352.53,330.16,253.87,227.985,238.06,234.39,222.82,234.7,246.4,227.995,197.3,188.46,154.48,154.3,164.19,133.82,156.62,135.04,133.725,144.02,142.47,104.37,75.115,63.49,51.05,54.67,57.3,58.085,54.29
2021-05-03 10:40,403.89,352.77,330.42,253.665,227.51,237.57,234.34,223.09,234.81,246.2,228.235,197.25,188.54,154.75,154.35,164.245,133.93,156.585,134.745,133.45,143.945,142.27,104.545,75.235,63.565,50.995,54.615,57.29,58.005,54.21
2021-05-03 10:45,404.14,352.52,330.57,253.57,227.485,237.85,234.36,222.84,234.985,246.05,228.35,197.005,187.865,154.73,154.19,164.34,133.82,156.66,134.82,133.295,143.955,142.245,104.465,75.375,63.67,50.96,54.635,57.275,58.05,54.0
2021-05-03 10:50,404.465,351.95,330.48,252.81,226.855,237.68,234.07,222.845,234.52,245.52,228.38,197.255,187.63,155.005,154.32,164.78,133.74,156.42,134.96,132.82,144.07,142.06,104.365,75.42,63.71,50.92,54.63,57.11,58.08,53.92
2021-05-03 10:55,404.75,352.5,330.36,252.725,226.825,237.67,233.93,223.05,234.74,245.325,228.55,197.33,187.515,155.035,154.21,164.7,133.91,156.63,135.055,132.775,144.36,142.18,104.495,75.475,63.83,50.945,54.605,57.125,58.08,53.965
2021-05-03 11:00,404.0,352.045,330.13,252.65,226.86,237.52,233.55,222.81,234.405,244.77,228.67,197.3,187.5,154.82,154.05,164.69,133.81,156.505,135.01,132.7,144.13,142.085,104.51,75.39,63.88,50.87,54.615,57.09,58.07,53.83
2021-05-03 11:05,403.65,352.58,330.835,252.88,226.98,237.49,233.54,222.98,235.08,244.98,228.73,197.32,187.89,154.915,154.25,164.79,134.12,156.32,134.93,132.94,144.3,142.35,104.31,75.47,64.08,50.905,54.555,57.12,58.13,53.965
2021-05-03 11:10,404.53,353.11,331.03,252.09,225.845,237.395,233.375,223.17,235.0,244.6,229.07,197.89,187.71,155.24,154.59,164.875,134.1,156.63,135.28,132.42,144.11,142.48,104.5,75.585,64.195,50.855,54.61,56.89,58.085,53.935
2021-05-03 11:15,404.95,353.92,330.82,252.12,226.03,237.09,233.415,223.365,234.95,245.25,229.23,197.94,187.535,155.33,154.7,164.98,134.05,157.015,135.3,132.485,144.025,142.31,104.58,75.705,64.305,50.875,54.57,56.92,58.075,54.05
2021-05-03 11:20,405.38,353.47,331.16,252.17,225.815,236.96,233.165,223.47,235.295,245.02,229.08,198.05,187.415,155.525,154.75,164.92,134.095,157.185,135.19,132.38,144.33,142.46,104.62,75.71,64.33,50.89,54.535,56.94,58.07,54.14
2021-05-03 11:25,405.62,352.32,331.44,252.16,225.27,237.0,233.06,223.36,234.655,245.19,229.02,198.245,187.0,155.18,154.55,165.175,134.12,157.48,135.44,132.3,144.43,142.72,104.62,75.86,64.055,50.895,54.61,56.88,58.19,54.25
2021-05-03 11:30,406.14,352.655,331.47,252.46,226.075,237.37,233.455,223.45,234.845,245.24,229.52,198.35,186.95,155.27,154.5,165.17,134.37,157.42,135.54,132.58,144.57,142.595,104.7,75.81,64.06,50.95,54.64,56.945,58.185,54.28
2021-05-03 11:35,406.06,352.68,330.875,252.535,225.95,237.12,233.33,223.48,235.54,244.81,229.615,198.525,186.855,155.37,154.63,165.175,134.31,157.495,135.355,132.64,144.715,142.455,104.81,75.7,64.295,50.94,54.64,56.97,58.19,54.32
2021-05-03 11:40,406.585,352.31,331.04,252.805,226.21,237.055,233.33,223.37,235.33,245.14,229.85,198.575,186.87,155.295,154.48,165.2,134.24,157.44,135.49,132.725,144.635,142.65,104.74,75.84,64.23,50.945,54.695,57.075,58.23,54.37
2021-05-03 11:45,406.48,352.33,331.1,252.66,226.095,237.175,233.305,223.62,234.905,244.85,229.74,198.74,186.49,155.2,154.52,165.17,134.245,157.33,135.62,132.68,144.75,142.46,104.61,75.805,64.17,50.94,54.72,56.95,58.27,54.41
2021-05-03 11:50,406.105,351.98,330.93,252.45,225.935,236.83,233.205,223.395,234.8,244.07,229.91,198.725,186.43,155.065,154.375,165.08,134.04,157.34,135.57,132.44,144.55,142.605,104.5,75.785,64.195,50.9,54.71,56.915,58.245,54.23
2021-05-03 11:55,406.43,351.585,331.0,252.68,225.955,236.96,233.435,223.51,234.75,243.62,229.39,198.68,186.39,155.13,154.315,165.19,133.86,157.41,135.615,132.8,144.655,142.65,104.505,75.775,64.05,50.98,54.77,56.99,58.265,54.33
2021-05-03 12:00,406.675,351.74,330.68,252.6,225.945,236.76,233.16,223.5,234.8,243.155,229.23,198.555,186.38,155.19,154.275,165.06,133.81,157.39,135.51,132.78,144.65,142.605,104.76,75.735,64.09,50.98,54.71,56.985,58.27,54.28
2021-05-03 12:05,406.5,351.57,330.62,252.5,225.87,236.8,232.9,223.35,234.61,243.995,228.91,198.37,186.595,155.115,154.295,165.01,133.63,157.28,135.375,132.78,144.6,142.44,104.755,75.745,64.05,50.985,54.67,56.97,58.28,54.29
2021-05-03 12:10,406.28,351.31,330.77,252.42,225.52,236.74,232.86,223.32,234.615,244.12,228.7,198.475,186.665,155.21,154.215,164.95,133.585,157.28,135.475,132.69,144.79,142.38,104.77,75.77,64.165,51.0,54.73,57.0,58.25,54.28
2021-05-03 12:15,406.055,351.74,330.855,252.335,225.385,236.57,232.775,223.16,234.53,244.575,228.47,198.41,186.635,155.25,154.21,164.965,133.45,157.12,135.375,132.725,144.645,142.355,104.9,75.81,64.15,50.98,54.675,57.01,58.23,54.295
2021-05-03 12:20,405.84,351.66,330.76,252.27,225.085,236.63,232.59,223.305,234.86,244.5,228.46,198.345,186.465,155.1,154.075,165.02,133.465,157.17,135.425,132.71,144.61,142.36,105.02,75.78,64.185,51.03,54.66,57.04,58.225,54.28
2021-05-03 12:25,405.26,351.73,330.78,251.94,225.075,236.63,232.57,223.57,234.96,243.745,228.63,198.575,186.555,155.37,154.105,164.96,133.44,157.35,135.47,132.56,144.685,142.3,105.215,75.675,64.36,50.995,54.66,57.035,58.245,54.3
2021-05-03 12:30,405.35,351.775,330.975,252.125,225.11,236.71,232.46,223.365,235.0,243.9,228.81,198.65,186.41,155.39,154.175,165.04,133.39,157.51,135.535,132.56,144.7,142.27,105.005,75.705,64.375,51.04,54.725,56.99,58.23,54.22
2021-05-03 12:35,405.39,351.66,330.935,251.99,225.02,236.77,232.53,223.505,234.97,243.8,228.46,198.8,186.33,155.49,153.995,165.06,133.27,157.52,135.5,132.66,144.735,142.19,104.975,75.73,64.3,51.065,54.72,56.95,58.2,54.26
2021-05-03 12:40,405.475,351.85,330.97,251.89,224.75,236.735,232.495,223.67,235.31,243.77,228.5,199.22,186.22,155.61,154.005,165.16,133.29,157.39,135.515,132.485,144.82,142.2,105.09,75.725,64.36,51.085,54.7,56.915,58.19,54.28
2021-05-03 12:45,405.485,352.17,331.07,251.905,224.33,236.72,232.505,223.615,235.21,243.93,228.5,199.4,185.985,155.73,153.98,165.09,133.27,157.55,135.515,132.33,144.915,142.185,105.14,75.67,64.27,51.09,54.7,56.965,58.195,54.28
2021-05-03 12:50,405.185,351.98,331.29,252.015,224.24,236.775,232.47,223.615,235.28,244.29,228.57,199.29,185.91,155.64,154.01,165.14,133.32,157.8,135.465,132.45,144.79,142.28,105.13,75.71,64.19,51.1,54.71,56.98,58.13,54.3
2021-05-03 12:55,405.5,352.08,331.29,252.07,224.21,236.8,232.43,223.685,235.36,244.55,228.43,199.34,186.115,155.67,154.01,165.16,133.24,157.74,135.505,132.46,144.835,142.24,105.075,75.66,64.165,51.085,54.775,57.04,58.15,54.31
2021-05-03 13:00,405.545,351.91,331.15,252.195,224.59,236.67,232.37,223.495,235.235,244.61,228.39,199.08,185.92,155.66,154.0,165.13,133.21,157.84,135.345,132.45,144.715,142.065,105.055,75.65,64.09,51.09,54.7,57.06,58.105,54.28
2021-05-03 13:05,405.35,351.7,331.05,252.175,224.495,236.71,232.24,223.4,235.345,244.7,228.42,199.03,185.735,155.72,154.02,165.135,133.17,157.59,135.375,132.37,144.69,142.095,105.14,75.645,64.25,51.115,54.725,57.0,58.115,54.3
2021-05-03 13:10,405.66,351.83,330.96,252.165,224.5,236.76,232.04,223.45,235.285,244.63,228.4,199.15,185.64,155.77,154.01,165.09,133.155,157.65,135.345,132.38,144.79,142.03,105.08,75.63,64.295,51.18,54.73,57.08,58.11,54.28
2021-05-03 13:15,405.68,352.16,331.0,251.965,224.32,236.71,231.965,223.6,235.525,244.495,228.38,199.14,185.795,155.69,153.99,164.995,133.18,157.66,135.32,132.49,144.835,142.18,105.12,75.57,64.28,51.155,54.7,57.04,58.11,54.295
2021-05-03 13:20,405.26,352.18,330.31,251.605,224.28,236.625,231.685,223.52,235.42,244.455,228.2,199.145,185.64,155.69,153.98,164.99,133.105,157.72,135.28,132.27,144.91,142.13,105.035,75.55,64.33,51.18,54.7,57.02,58.19,54.41
2021-05-03 13:25,405.195,352.435,330.525,251.21,223.95,236.73,231.8,223.65,235.69,244.53,228.135,199.345,185.48,155.89,154.125,165.05,133.11,157.9,135.39,132.26,145.06,142.205,105.01,75.59,64.4,51.18,54.75,57.08,58.225,54.395
2021-05-03 13:30,405.375,352.56,330.395,251.335,223.94,236.77,231.6,223.67,235.8,244.93,228.1,199.36,185.68,155.85,154.02,165.18,132.875,157.86,135.325,132.36,145.05,142.22,105.03,75.68,64.405,51.2,54.73,57.04,58.235,54.39
2021-05-03 13:35,405.57,352.29,330.27,251.275,224.12,236.775,231.68,223.66,235.93,244.74,227.755,199.38,185.52,155.93,154.03,165.2,132.76,157.83,135.39,132.37,145.18,142.125,105.08,75.765,64.455,51.22,54.76,57.07,58.25,54.395
2021-05-03 13:40,405.56,352.035,330.25,251.48,224.32,236.51,231.58,223.435,235.75,244.895,227.57,199.13,185.53,155.765,154.005,165.19,132.705,158.02,135.25,132.53,145.05,142.105,105.075,75.71,64.46,51.235,54.74,57.115,58.19,54.395
2021-05-03 13:45,405.86,351.81,330.345,251.375,224.32,236.44,231.53,223.625,235.42,244.8,227.875,199.035,185.55,155.7,153.91,165.215,132.76,157.84,135.305,132.47,145.02,142.19,105.06,75.7,64.56,51.21,54.695,57.115,58.22,54.39
2021-05-03 13:50,405.68,351.87,330.49,251.385,223.87,236.47,231.53,223.675,235.4,245.29,228.12,199.1,185.58,155.75,154.05,165.19,132.8,157.845,135.31,132.42,145.155,142.155,105.105,75.695,64.61,51.245,54.705,57.07,58.23,54.48
2021-05-03 13:55,405.45,352.16,330.8,251.45,223.74,236.385,231.545,223.525,235.145,245.01,227.915,199.03,185.69,155.71,154.135,165.185,132.895,157.84,135.475,132.455,145.14,142.18,105.085,75.65,64.695,51.22,54.74,57.04,58.19,54.48
2021-05-03 14:00,405.115,352.025,331.01,251.45,223.825,236.38,231.57,223.4,235.23,245.25,228.13,199.1,185.85,155.73,154.11,165.27,133.03,157.75,135.39,132.585,145.21,142.05,105.145,75.69,64.61,51.27,54.725,57.17,58.18,54.5
2021-05-03 14:05,404.94,352.12,330.98,251.54,223.95,236.05,231.8,223.36,235.87,245.22,228.24,199.06,185.895,155.73,154.215,165.19,133.13,157.87,135.44,132.64,145.135,142.045,105.155,75.64,64.64,51.25,54.7,57.2,58.16,54.51
2021-05-03 14:10,405.06,352.3,331.04,251.69,224.11,236.25,231.85,223.43,235.63,245.23,228.22,198.92,185.75,155.53,154.16,165.11,133.14,157.835,135.35,132.83,145.105,141.965,105.12,75.645,64.68,51.25,54.665,57.255,58.1,54.47
2021-05-03 14:15,405.315,352.32,330.805,251.745,224.015,236.045,231.91,223.485,235.6,245.225,227.99,198.97,185.77,155.59,154.13,165.115,133.11,157.61,135.36,132.765,145.195,142.025,105.175,75.645,64.7,51.26,54.675,57.235,58.11,54.355
2021-05-03 14:20,405.375,352.255,330.805,251.71,223.875,236.08,231.83,223.375,235.64,245.21,228.09,198.795,185.76,155.77,154.2,165.11,133.08,157.6,135.345,132.67,145.39,142.02,105.155,75.685,64.84,51.26,54.695,57.23,58.135,54.415
2021-05-03 14:25,405.75,352.39,330.95,251.71,224.09,235.9,232.02,223.81,235.675,245.24,227.96,198.845,185.81,155.875,154.305,165.125,133.15,157.55,135.32,132.76,145.42,142.05,105.17,75.75,64.845,51.275,54.675,57.25,58.095,54.375
2021-05-03 14:30,405.37,352.42,331.02,251.64,224.19,236.14,232.33,223.7,236.12,245.14,227.985,198.805,185.99,155.94,154.26,165.035,133.345,157.785,135.33,132.88,145.34,142.05,105.29,75.8,64.86,51.285,54.67,57.35,58.115,54.35
2021-05-03 14:35,405.49,352.21,331.02,251.53,223.955,235.82,232.24,223.67,235.97,245.23,228.14,198.8,185.97,155.95,154.075,165.06,133.18,157.72,135.225,132.83,145.395,142.03,105.28,75.81,64.89,51.3,54.65,57.315,58.11,54.35
2021-05-03 14:40,405.28,352.385,331.19,251.47,223.73,236.065,232.205,223.68,235.72,245.14,228.29,198.82,185.925,155.945,154.07,165.07,133.17,157.73,135.285,132.78,145.5,142.15,105.34,75.87,64.89,51.3,54.64,57.39,58.12,54.395
2021-05-03 14:45,405.51,352.185,331.28,251.46,223.795,235.87,232.26,223.42,235.785,245.04,228.27,198.84,185.765,155.945,154.065,165.065,133.19,157.835,135.29,132.84,145.575,142.18,105.35,75.85,64.99,51.3,54.66,57.43,58.08,54.47
2021-05-03 14:50,405.87,352.16,331.42,251.53,223.84,235.87,232.335,223.51,235.745,245.18,228.32,198.88,185.82,155.95,154.105,165.1,133.26,157.9,135.34,132.885,145.72,142.22,105.445,75.92,64.94,51.305,54.675,57.46,58.09,54.45
2021-05-03 14:55,405.72,352.155,331.25,251.6,223.95,235.81,232.38,223.4,235.63,245.22,228.66,198.78,185.83,155.825,154.1,165.045,133.26,157.88,135.305,132.84,145.555,142.21,105.505,75.865,64.79,51.345,54.665,57.455,58.09,54.41
2021-05-03 15:00,405.84,352.005,330.985,251.625,223.97,235.765,232.19,223.185,235.36,245.14,228.79,198.615,185.74,155.765,153.91,165.02,133.1,157.66,135.19,132.91,145.425,142.04,105.48,75.875,64.82,51.28,54.61,57.385,58.085,54.34
2021-05-03 15:05,405.76,352.24,331.155,251.56,223.9,235.725,232.245,223.265,235.685,245.1,228.68,198.65,185.84,155.795,154.11,164.96,133.145,157.6,135.14,132.93,145.425,142.07,105.49,75.865,64.79,51.27,54.615,57.365,58.09,54.365
2021-05-03 15:10,405.8,352.21,331.03,251.535,223.62,235.54,232.115,223.12,235.525,245.14,228.625,198.56,185.78,155.76,154.08,164.91,133.075,157.46,135.11,132.84,145.34,142.1,105.49,75.905,64.815,51.24,54.585,57.315,58.06,54.36
2021-05-03 15:15,405.5,352.07,331.05,251.37,223.505,235.61,232.01,222.945,235.615,244.95,228.56,198.44,185.68,155.54,154.05,164.87,133.08,157.355,135.075,132.695,145.285,142.1,105.46,75.83,64.905,51.215,54.53,57.315,58.01,54.37
